Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wolves,has_ou_odds,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,B365>2.5_missing,B365<2.5_missing,h2h_home_wins_last5,home_league_position,away_league_position,position_diff
2002-09-11,2.0,3.0,A,2.0,1.0,H,M Riley,11.0,14.0,6.0,9.0,9.0,4.0,15.0,16.0,2.0,3.0,0.0,0.0,2.5,3.0,2.5,2.37,3.1,2.62,2.5,3.2,2.5,1.83,2.0,2002,9,2,5.0,1,1.263157894736842,1.5432098765432098,Blackburn,Chelsea,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,5.0,2.0,1.6666666666666667,5.0,1,1,0,16,12,4
2002-09-11,3.0,2.0,H,0.0,2.0,A,M Halsey,13.0,7.0,8.0,4.0,9.0,6.0,8.0,11.0,0.0,1.0,0.0,0.0,2.5,3.0,2.5,2.4,3.1,2.6,2.375,3.2,2.625,1.83,2.0,2002,9,2,5.0,1,1.244186046511628,1.6419753086419753,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1.5,4.0,1.3333333333333333,0.6666666666666666,7.0,1,1,0,18,3,15
2002-09-11,2.0,0.0,H,0.0,0.0,D,G Poll,12.0,8.0,5.0,2.0,6.0,2.0,16.0,16.0,0.0,1.0,0.0,0.0,1.9,3.1,3.5,1.8,3.25,3.8,1.8,3.25,4.0,1.83,2.0,2002,9,2,2.0,0,1.4596774193548387,1.0,Aston Villa,Charlton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,1.6666666666666667,3.0,1,1,0,12,7,5
2002-09-11,0.0,1.0,A,0.0,0.0,D,G Barber,23.0,10.0,14.0,8.0,9.0,6.0,10.0,11.0,1.0,2.0,0.0,0.0,1.25,4.5,9.0,1.22,5.0,9.5,1.2,5.5,10.0,1.83,2.0,2002,9,2,1.0,0,1.8509316770186337,0.7777777777777778,Man United,Bolton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,4.0,1.0,3.0,0.0,1,1,0,15,8,7
2002-09-11,1.0,0.0,H,0.0,0.0,D,S Bennett,11.0,18.0,7.0,10.0,4.0,13.0,13.0,19.0,3.0,3.0,0.0,0.0,2.0,3.1,3.2,2.0,3.2,3.2,2.0,3.25,3.25,1.83,2.0,2002,9,2,1.0,0,1.3377483443708609,1.0740740740740742,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,5.0,1,1,0,15,18,-3
2002-09-11,0.0,1.0,A,0.0,1.0,A,A D'Urso,5.0,6.0,3.0,5.0,8.0,4.0,11.0,15.0,1.0,0.0,0.0,0.0,1.6,3.4,4.6,1.61,3.3,5.0,1.571,3.4,5.5,1.83,2.0,2002,9,2,1.0,0,1.546583850931677,0.7368421052631579,West Ham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,3.0,1.0,1.0,3.0,0.0,1,1,0,20,14,6
2002-09-11,0.0,2.0,A,0.0,1.0,A,D Gallagher,22.0,14.0,11.0,6.0,10.0,7.0,15.0,12.0,3.0,2.0,0.0,0.0,1.9,3.1,3.5,2.0,3.2,3.2,2.1,3.25,3.0,1.83,2.0,2002,9,2,2.0,0,1.5061728395061729,1.4736842105263157,Newcastle,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.5,3.0,2.0,0.6666666666666666,6.0,1,1,0,15,19,-4
2002-09-14,1.0,0.0,H,0.0,0.0,D,D Gallagher,11.0,10.0,7.0,5.0,0.0,7.0,14.0,14.0,2.0,1.0,0.0,1.0,2.2,3.0,2.9,2.2,3.2,2.8,2.25,3.25,2.75,1.83,2.0,2002,9,5,1.0,0,0.9466666666666668,1.0466666666666666,West Brom,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.25,3.0,0.5,1.5,2.0,1,1,0,6,9,-3
2002-09-14,0.0,3.0,A,0.0,1.0,A,C Foy,8.0,5.0,5.0,4.0,11.0,6.0,12.0,13.0,2.0,2.0,0.0,0.0,2.2,3.0,2.9,2.2,3.2,2.8,2.1,3.25,3.0,1.83,2.0,2002,9,5,3.0,1,0.918918918918919,0.9058823529411764,Sunderland,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,5.0,2.0,1.3333333333333333,4.0,1,1,0,10,14,-4
2002-09-14,1.0,0.0,H,0.0,0.0,D,J Winter,8.0,6.0,2.0,5.0,4.0,7.0,15.0,12.0,2.0,1.0,0.0,0.0,2.7,3.0,2.3,2.87,3.0,2.25,2.75,3.0,2.375,1.83,2.0,2002,9,5,1.0,0,1.2666666666666666,1.434782608695652,Leeds,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.0,6.0,1.3333333333333333,1.0,5.0,1,1,0,14,16,-2
2002-09-14,2.0,1.0,H,1.0,1.0,D,M Messias,13.0,10.0,8.0,5.0,10.0,4.0,18.0,12.0,2.0,1.0,0.0,0.0,2.3,3.0,2.7,2.37,3.1,2.62,2.3,3.2,2.7,1.83,2.0,2002,9,5,3.0,1,1.3788819875776397,0.6470588235294118,Everton,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.5,5.0,1.0,0.6666666666666666,5.0,1,1,0,19,3,16
2002-09-14,3.0,0.0,H,2.0,0.0,H,B Knight,7.0,5.0,5.0,0.0,2.0,4.0,9.0,9.0,1.0,4.0,0.0,0.0,1.8,3.1,3.8,2.0,3.2,3.2,1.909,3.25,3.5,1.83,2.0,2002,9,5,3.0,1,1.7098765432098766,1.0993788819875776,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.5,6.0,2.0,1.0,4.0,1,1,0,9,18,-9
2002-09-14,0.0,3.0,A,0.0,1.0,A,S Dunn,9.0,10.0,3.0,8.0,1.0,6.0,8.0,13.0,0.0,3.0,0.0,0.0,4.2,3.2,1.7,4.5,3.3,1.66,5.0,3.4,1.615,1.83,2.0,2002,9,5,3.0,1,1.4444444444444444,1.5279503105590062,Charlton,Arsenal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.25,6.0,2.5,1.25,8.0,1,1,0,16,3,13
2002-09-14,2.0,3.0,A,0.0,1.0,A,R Styles,7.0,12.0,5.0,8.0,7.0,4.0,10.0,9.0,2.0,2.0,0.0,0.0,3.8,3.1,1.8,4.33,3.2,1.72,4.333,3.25,1.727,1.83,2.0,2002,9,5,5.0,1,1.3888888888888888,1.8333333333333333,Bolton,Liverpool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,2.0,1.0,8.0,1,1,0,7,14,-7
2002-09-15,2.0,2.0,D,0.0,1.0,A,M Dean,15.0,12.0,7.0,8.0,15.0,5.0,13.0,13.0,3.0,3.0,1.0,0.0,2.1,3.0,3.1,2.0,3.2,3.2,1.909,3.25,3.5,1.83,2.0,2002,9,6,4.0,1,2.7358490566037736,1.3333333333333333,Man City,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.25,6.0,0.75,0.75,5.0,1,1,0,15,17,-2
2002-09-15,3.0,2.0,H,0.0,0.0,D,U Rennie,12.0,11.0,3.0,1.0,5.0,6.0,16.0,16.0,2.0,2.0,0.0,1.0,1.8,3.1,3.8,1.72,3.2,4.33,1.667,3.4,4.5,1.83,2.0,2002,9,6,5.0,1,1.894409937888199,1.25625,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0.75,10.0,0.6666666666666666,2.6666666666666665,1.0,1,1,0,8,20,-12
2002-09-16,3.0,0.0,H,1.0,0.0,H,D Elleray,12.0,8.0,5.0,1.0,9.0,6.0,18.0,13.0,3.0,2.0,0.0,0.0,2.5,3.0,2.5,2.5,3.1,2.5,2.5,3.0,2.625,1.83,2.0,2002,9,0,3.0,1,1.2777777777777777,1.048780487804878,Birmingham,Aston Villa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.25,4.0,0.25,0.75,3.0,1,1,0,11,7,4
2002-09-21,0.0,0.0,D,0.0,0.0,D,G Barber,9.0,8.0,5.0,6.0,8.0,4.0,12.0,6.0,2.0,0.0,0.0,0.0,2.0,3.1,3.2,2.1,3.25,2.9,2.1,3.25,3.0,1.83,2.0,2002,9,5,0.0,0,1.546583850931677,1.8950617283950617,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.25,1.0,1.0,1.4,6.0,1,1,0,20,12,8
2002-09-21,0.0,0.0,D,0.0,0.0,D,P Dowd,13.0,6.0,5.0,5.0,5.0,3.0,24.0,14.0,2.0,1.0,0.0,0.0,2.1,3.0,3.1,2.0,3.2,3.2,2.0,3.25,3.25,1.83,2.0,2002,9,5,0.0,0,1.3377483443708609,1.0,Southampton,Charlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.2,5.0,1.2,1.4,6.0,1,1,0,13,16,-3
2002-09-21,2.0,0.0,H,2.0,0.0,H,M Riley,11.0,8.0,6.0,4.0,8.0,3.0,8.0,15.0,2.0,4.0,0.0,0.0,1.8,3.1,3.8,1.66,3.3,4.5,1.727,3.2,4.5,1.83,2.0,2002,9,5,2.0,0,1.5061728395061729,0.9210526315789472,Newcastle,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.25,4.0,0.4,1.0,5.0,1,1,0,20,16,4
2002-09-21,1.0,0.0,H,1.0,0.0,H,A D'Urso,9.0,12.0,4.0,3.0,6.0,3.0,22.0,13.0,3.0,4.0,0.0,0.0,1.75,3.2,4.0,1.66,3.3,4.5,1.667,3.4,4.5,1.83,2.0,2002,9,5,1.0,0,1.894736842105263,0.8421052631578947,Middlesbrough,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,8.0,1.0,1.4,5.0,1,1,0,7,5,2
2002-09-21,1.0,0.0,H,0.0,0.0,D,R Styles,16.0,10.0,9.0,5.0,10.0,5.0,11.0,8.0,1.0,1.0,0.0,0.0,1.4,3.9,6.0,1.44,3.6,6.5,1.444,3.75,6.5,1.83,2.0,2002,9,5,1.0,0,1.8509316770186337,1.6419753086419753,Man United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,5.0,1.6,1.2,10.0,1,1,0,19,3,16
2002-09-21,2.0,0.0,H,0.0,0.0,D,D Elleray,23.0,5.0,14.0,2.0,9.0,2.0,8.0,11.0,2.0,2.0,0.0,1.0,1.3,4.2,8.0,1.33,4.0,8.0,1.25,4.5,11.0,1.83,2.0,2002,9,5,2.0,0,2.253086419753086,0.7368421052631579,Liverpool,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.2,9.0,1.0,1.8,6.0,1,1,0,8,4,4
2002-09-21,2.0,1.0,H,1.0,0.0,H,D Pugh,14.0,8.0,9.0,3.0,8.0,1.0,12.0,11.0,1.0,3.0,0.0,1.0,1.25,4.5,9.0,1.22,5.0,9.5,1.2,5.5,10.0,1.83,2.0,2002,9,5,3.0,1,2.123456790123457,0.7777777777777778,Arsenal,Bolton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.2,11.0,1.0,1.5,6.0,1,1,0,1,10,-9
2002-09-22,3.0,2.0,H,1.0,0.0,H,J Winter,12.0,14.0,8.0,7.0,5.0,5.0,13.0,15.0,0.0,1.0,0.0,0.0,1.85,3.1,3.6,1.9,3.1,3.6,1.833,3.25,3.75,1.83,2.0,2002,9,6,5.0,1,1.4596774193548387,1.0740740740740742,Aston Villa,Everton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,6.0,1.0,1.4,5.0,1,1,0,11,15,-4
2002-09-22,1.0,0.0,H,1.0,0.0,H,G Poll,11.0,7.0,7.0,5.0,7.0,2.0,24.0,14.0,1.0,2.0,0.0,0.0,2.9,3.0,2.2,2.6,3.1,2.4,2.75,3.25,2.25,1.83,2.0,2002,9,6,1.0,0,1.263157894736842,1.4736842105263157,Blackburn,Leeds,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.2,5.0,1.8,0.8,9.0,1,1,0,19,10,9
2002-09-23,0.0,0.0,D,0.0,0.0,D,P Durkin,8.0,11.0,3.0,4.0,5.0,3.0,16.0,15.0,1.0,0.0,0.0,0.0,2.7,3.0,2.3,2.5,3.1,2.5,2.625,3.0,2.5,1.83,2.0,2002,9,0,0.0,0,1.244186046511628,1.5432098765432098,Fulham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1.5,7.0,2.0,1.6,9.0,1,1,0,9,7,2
2002-09-28,1.0,4.0,A,0.0,2.0,A,A Wiley,9.0,7.0,3.0,6.0,4.0,4.0,14.0,15.0,4.0,2.0,0.0,0.0,2.9,3.0,2.2,3.2,3.2,2.0,3.0,3.25,2.1,1.83,2.0,2002,9,5,5.0,1,1.2666666666666666,1.5279503105590062,Leeds,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.8,9.0,2.6,1.2,11.0,1,1,0,11,1,10
2002-09-28,1.0,0.0,H,0.0,0.0,D,N Barry,8.0,12.0,6.0,5.0,5.0,12.0,20.0,10.0,3.0,3.0,0.0,0.0,2.3,3.0,2.7,2.4,3.1,2.6,2.375,3.0,2.75,1.83,2.0,2002,9,5,1.0,0,0.918918918918919,1.048780487804878,Sunderland,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.6,4.0,0.6,1.0,6.0,1,1,0,19,6,13
2002-09-28,0.0,3.0,A,0.0,1.0,A,G Poll,12.0,18.0,4.0,12.0,4.0,11.0,9.0,11.0,1.0,1.0,0.0,0.0,1.9,3.1,3.5,1.83,3.2,3.75,1.833,3.25,3.75,1.83,2.0,2002,9,5,3.0,1,1.894409937888199,0.6470588235294118,Tottenham,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.2,12.0,1.4,0.8,8.0,1,1,0,5,3,2
2002-09-28,0.0,3.0,A,0.0,1.0,A,P Durkin,14.0,9.0,6.0,6.0,12.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,2.9,3.0,2.2,3.0,3.2,2.1,2.8,3.25,2.2,1.83,2.0,2002,9,5,3.0,1,2.7358490566037736,1.8333333333333333,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.2,7.0,2.4,1.6,9.0,1,1,0,13,4,9
2002-09-28,1.0,1.0,D,0.0,0.0,D,U Rennie,19.0,10.0,10.0,6.0,9.0,7.0,5.0,16.0,1.0,0.0,0.0,0.0,2.0,3.1,3.2,2.0,3.2,3.2,2.0,3.25,3.25,1.83,2.0,2002,9,5,2.0,0,1.3888888888888888,1.0466666666666666,Bolton,Southampton,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,1.8,6.0,0.6,1.4,4.0,1,1,0,11,14,-3
2002-09-28,2.0,0.0,H,2.0,0.0,H,S Dunn,15.0,12.0,9.0,6.0,8.0,4.0,13.0,18.0,1.0,3.0,0.0,0.0,2.4,3.0,2.6,2.5,3.1,2.5,2.25,3.25,2.75,1.83,2.0,2002,9,5,2.0,0,1.3788819875776397,0.9058823529411764,Everton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.2,7.0,2.4,1.2,10.0,1,1,0,17,9,8
2002-09-28,2.0,3.0,A,1.0,1.0,D,M Dean,12.0,16.0,9.0,11.0,5.0,7.0,17.0,7.0,1.0,4.0,0.0,0.0,1.6,3.4,4.6,1.57,3.3,5.5,1.571,3.4,5.5,1.83,2.0,2002,9,5,5.0,1,1.7098765432098766,1.25625,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1.2,9.0,0.8,2.4,1.0,1,1,0,4,20,-16
2002-09-28,1.0,3.0,A,1.0,0.0,H,D Gallagher,7.0,13.0,3.0,7.0,3.0,6.0,12.0,8.0,2.0,3.0,0.0,0.0,4.2,3.2,1.7,4.5,3.3,1.66,4.5,3.4,1.667,1.83,2.0,2002,9,5,4.0,1,1.4444444444444444,1.434782608695652,Charlton,Man United,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.4,6.0,0.8,1.0,5.0,1,1,0,20,17,3
2002-09-28,0.0,2.0,A,0.0,1.0,A,S Bennett,11.0,13.0,5.0,6.0,5.0,10.0,18.0,9.0,3.0,0.0,0.0,0.0,2.7,3.0,2.3,2.75,3.2,2.25,2.625,3.2,2.375,1.83,2.0,2002,9,5,2.0,0,1.2777777777777777,1.0993788819875776,Birmingham,Newcastle,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.0,8.0,1.2,1.6,4.0,1,1,0,8,19,-11
