Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,GB>2.5,GB<2.5,B365>2.5,B365<2.5,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,BTTS,Home_2plus,Away_2plus,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_missing,B365<2.5_missing,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,EarlySeason,RefereeAggression
2002-08-31,1.0,0.0,H,0.0,0.0,D,M Halsey,7.0,10.0,3.0,7.0,8.0,6.0,19.0,16.0,3.0,3.0,0.0,0.0,2.2,3.0,2.9,2.2,3.2,2.8,2.2,3.25,2.8,36.0,2.02,1.92,1.94,1.85,1.85,1.75,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,8,5,1.0,0,0,0,0,2.0,1.0,Middlesbrough,Blackburn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,8.0,0.5,0.0,5.0,0,16,6,10,3,0,1.0,-1.0,2.0,-2.0,3.0,28.0,22.0,6.0,10,1,1,0.5263157894736842,0.5235602094240838,0.7857142857142858,0.9947643979057592,0.9947643979057592,1,0,1.0
2002-08-31,1.0,0.0,H,0.0,0.0,D,R Styles,8.0,6.0,5.0,1.0,5.0,7.0,17.0,16.0,4.0,3.0,0.0,0.0,2.7,3.0,2.3,2.87,3.1,2.2,2.625,3.2,2.375,36.0,2.02,1.92,1.94,1.85,1.85,1.75,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,8,5,1.0,0,0,0,0,1.0,2.0,West Brom,Fulham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,2.0,8.0,4.0,1.0,5.0,0,16,17,-1,3,0,1.0,-1.0,2.0,-2.0,3.0,28.0,22.0,6.0,-1,1,1,0.5263157894736842,0.5235602094240838,1.105263157894737,0.9947643979057592,0.9947643979057592,1,0,0.0
2002-08-31,0.0,2.0,A,0.0,2.0,A,J Winter,9.0,5.0,4.0,3.0,8.0,6.0,11.0,15.0,3.0,1.0,0.0,0.0,1.7,3.2,4.2,1.72,3.2,4.33,1.727,3.5,4.0,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,8,5,2.0,0,0,0,1,2.0,2.0,West Ham,Charlton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.0,8.0,2.0,2.0,5.0,0,18,14,4,0,3,-2.0,2.0,2.0,-2.0,3.0,28.0,22.0,6.0,4,1,1,0.5263157894736842,0.5235602094240838,0.43175,0.9947643979057592,0.9947643979057592,1,0,0.0
2002-08-31,3.0,1.0,H,2.0,1.0,H,B Knight,7.0,14.0,6.0,8.0,7.0,6.0,12.0,11.0,1.0,0.0,1.0,0.0,1.8,3.1,3.8,1.72,3.2,4.33,1.727,3.25,4.333,36.0,2.02,1.92,1.94,1.85,1.75,1.86,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,8,5,4.0,1,1,1,0,1.0,1.0,Man City,Everton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,1.5,8.0,1.5,1.0,5.0,0,15,10,5,3,0,2.0,-2.0,2.0,-2.0,3.0,28.0,22.0,6.0,5,1,1,0.5263157894736842,0.5235602094240838,0.39856912070159245,0.9947643979057592,0.9947643979057592,1,0,0.0
2002-09-01,1.0,0.0,H,0.0,0.0,D,S Dunn,13.0,12.0,6.0,5.0,4.0,5.0,9.0,11.0,2.0,3.0,0.0,0.0,2.4,3.0,2.6,2.5,3.1,2.5,2.5,3.0,2.625,36.0,2.02,1.92,1.94,1.85,1.9,1.9,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,6,1.0,0,0,0,0,1.0,0.0,Bolton,Aston Villa,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.0,8.0,0.0,1.0,5.0,0,19,7,12,3,0,1.0,-1.0,2.0,-2.0,3.0,28.0,22.0,6.0,12,1,1,0.5263157894736842,0.5235602094240838,0.9523809523809523,0.9947643979057592,0.9947643979057592,1,0,0.0
2002-09-01,1.0,1.0,D,1.0,0.0,H,A D'Urso,8.0,8.0,2.0,5.0,6.0,2.0,20.0,16.0,5.0,2.0,0.0,1.0,2.7,3.0,2.3,2.87,3.0,2.25,3.0,3.0,2.25,36.0,2.02,1.92,1.94,1.85,1.75,1.91,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,6,2.0,0,1,0,0,2.0,2.0,Chelsea,Arsenal,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5,2.0,8.0,2.0,1.0,5.0,0,11,4,7,1,1,0.0,0.0,2.0,-2.0,3.0,28.0,22.0,6.0,7,1,1,0.5263157894736842,0.5235602094240838,1.3333333333333333,0.9947643979057592,0.9947643979057592,1,0,0.0
2002-09-02,2.0,2.0,D,0.0,0.0,D,G Poll,22.0,11.0,11.0,6.0,12.0,3.0,7.0,25.0,1.0,2.0,0.0,0.0,1.65,3.3,4.4,1.66,3.3,4.5,1.615,3.4,5.0,36.0,2.02,1.92,1.94,1.85,1.75,1.91,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,0,4.0,1,1,1,1,3.0,0.0,Liverpool,Newcastle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.0,8.0,4.0,0.0,5.0,0,12,20,-8,1,1,0.0,0.0,2.0,-2.0,3.0,28.0,22.0,6.0,-8,1,1,0.5263157894736842,0.5235602094240838,0.323,0.9947643979057592,0.9947643979057592,0,0,0.0
2002-09-10,2.0,1.0,H,2.0,1.0,H,C Wilkes,13.0,5.0,5.0,4.0,7.0,6.0,16.0,14.0,1.0,2.0,0.0,1.0,1.3,4.2,8.0,1.3,4.33,8.0,1.333,4.333,7.5,36.0,2.02,1.92,1.94,1.85,1.65,2.22,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,1,3.0,1,1,1,0,3.5,0.0,Arsenal,Man City,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1.3333333333333333,3.0,0.3333333333333333,1.3333333333333333,0.0,0,2,5,-3,3,0,1.0,-1.0,3.0,-1.0,4.0,8.0,1.0,7.0,-3,1,1,0.5263157894736842,0.5235602094240838,0.17773333333333333,0.9947643979057592,0.9947643979057592,0,0,0.0
2002-09-10,3.0,0.0,H,2.0,0.0,H,A Wiley,9.0,8.0,7.0,6.0,6.0,8.0,16.0,12.0,3.0,3.0,0.0,0.0,2.0,3.0,3.3,2.0,3.0,3.4,2.1,3.0,3.25,36.0,2.02,1.92,1.94,1.85,2.05,1.68,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,1,3.0,1,0,1,0,1.5,0.5,Middlesbrough,Sunderland,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,3.0,0,6,4,2,3,0,3.0,-3.0,1.0,1.0,0.0,3.0,4.0,-1.0,2,1,1,0.5263157894736842,0.5235602094240838,0.6461538461538462,0.9947643979057592,0.9947643979057592,0,0,1.5
2002-09-11,2.0,3.0,A,2.0,1.0,H,M Riley,11.0,14.0,6.0,9.0,9.0,4.0,15.0,16.0,2.0,3.0,0.0,0.0,2.5,3.0,2.5,2.37,3.1,2.62,2.5,3.2,2.5,36.0,2.02,1.92,1.94,1.85,1.9,1.73,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,2,5.0,1,1,1,1,1.0,2.0,Blackburn,Chelsea,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.6666666666666666,1.0,2.0,1.6666666666666667,1.0,0,16,12,4,0,3,-1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,4,1,1,0.5263157894736842,0.5235602094240838,1.0,0.9947643979057592,0.9947643979057592,0,0,0.0
2002-09-11,2.0,0.0,H,0.0,0.0,D,G Poll,12.0,8.0,5.0,2.0,6.0,2.0,16.0,16.0,0.0,1.0,0.0,0.0,1.9,3.1,3.5,1.8,3.25,3.8,1.8,3.25,4.0,36.0,2.02,1.92,1.94,1.85,1.93,1.83,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,2,2.0,0,0,1,0,0.5,2.0,Aston Villa,Charlton,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,1.6666666666666667,3.0,0,10,7,3,3,0,2.0,-2.0,1.0,2.0,-1.0,6.0,3.0,3.0,3,1,1,0.5263157894736842,0.5235602094240838,0.45,0.9947643979057592,0.9947643979057592,0,0,1.5
2002-09-11,2.0,2.0,D,1.0,0.0,H,N Barry,12.0,6.0,10.0,3.0,1.0,2.0,6.0,10.0,0.0,1.0,0.0,0.0,1.25,4.5,9.0,1.28,4.5,8.0,1.25,4.5,11.0,36.0,2.02,1.92,1.94,1.85,1.7,1.97,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,2,4.0,1,1,1,1,2.5,0.5,Liverpool,Birmingham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.0,0,12,6,6,1,1,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,6,1,1,0.5263157894736842,0.5235602094240838,0.11363636363636363,0.9947643979057592,0.9947643979057592,0,0,0.0
2002-09-11,0.0,1.0,A,0.0,0.0,D,G Barber,23.0,10.0,14.0,8.0,9.0,6.0,10.0,11.0,1.0,2.0,0.0,0.0,1.25,4.5,9.0,1.22,5.0,9.5,1.2,5.5,10.0,36.0,2.02,1.92,1.94,1.85,1.56,2.25,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,2,1.0,0,0,0,0,1.0,1.0,Man United,Bolton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5,1.0,8.0,1.0,3.0,5.0,0,14,8,6,0,3,-1.0,1.0,2.0,-2.0,3.0,28.0,22.0,6.0,6,1,1,0.5263157894736842,0.5235602094240838,0.12,0.9947643979057592,0.9947643979057592,0,0,0.0
2002-09-11,1.0,0.0,H,0.0,0.0,D,S Bennett,11.0,18.0,7.0,10.0,4.0,13.0,13.0,19.0,3.0,3.0,0.0,0.0,2.0,3.1,3.2,2.0,3.2,3.2,2.0,3.25,3.25,36.0,2.02,1.92,1.94,1.85,1.94,1.72,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,2,1.0,0,0,0,0,0.5,1.0,Southampton,Everton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,0.0,0,14,17,-3,3,0,1.0,-1.0,0.0,-2.0,2.0,4.0,8.0,-4.0,-3,1,1,0.5263157894736842,0.5235602094240838,0.6153846153846154,0.9947643979057592,0.9947643979057592,0,0,2.0
2002-09-11,0.0,1.0,A,0.0,1.0,A,A D'Urso,5.0,6.0,3.0,5.0,8.0,4.0,11.0,15.0,1.0,0.0,0.0,0.0,1.6,3.4,4.6,1.61,3.3,5.0,1.571,3.4,5.5,36.0,2.02,1.92,1.94,1.85,1.77,1.9,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,2,1.0,0,0,0,0,1.0,1.0,West Ham,West Brom,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,3.0,0.0,1.0,3.0,0.0,0,20,13,7,0,3,-1.0,1.0,-2.0,-3.0,1.0,4.0,6.0,-2.0,7,1,1,0.5263157894736842,0.5235602094240838,0.28563636363636363,0.9947643979057592,0.9947643979057592,0,0,4.0
2002-09-11,3.0,2.0,H,0.0,2.0,A,M Halsey,13.0,7.0,8.0,4.0,9.0,6.0,8.0,11.0,0.0,1.0,0.0,0.0,2.5,3.0,2.5,2.4,3.1,2.6,2.375,3.2,2.625,36.0,2.02,1.92,1.94,1.85,2.0,1.72,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,2,5.0,1,1,1,1,4.0,1.5,Fulham,Tottenham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0,1.5,8.0,1.3333333333333333,0.6666666666666666,3.0,0,18,3,15,3,0,1.0,-1.0,2.0,1.0,3.0,28.0,1.0,6.0,15,1,1,0.5263157894736842,0.5235602094240838,0.9047619047619048,0.9947643979057592,0.9947643979057592,0,0,2.6666666666666665
2002-09-11,0.0,2.0,A,0.0,1.0,A,D Gallagher,22.0,14.0,11.0,6.0,10.0,7.0,15.0,12.0,3.0,2.0,0.0,0.0,1.9,3.1,3.5,2.0,3.2,3.2,2.1,3.25,3.0,36.0,2.02,1.92,1.94,1.85,1.77,1.95,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,2,2.0,0,0,0,1,4.0,2.0,Newcastle,Leeds,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.5,8.0,2.0,0.6666666666666666,0.0,0,15,19,-4,0,3,-2.0,2.0,2.0,-1.0,3.0,28.0,6.0,6.0,-4,1,1,0.5263157894736842,0.5235602094240838,0.7000000000000001,0.9947643979057592,0.9947643979057592,0,0,0.0
2002-09-14,2.0,3.0,A,0.0,1.0,A,R Styles,7.0,12.0,5.0,8.0,7.0,4.0,10.0,9.0,2.0,2.0,0.0,0.0,3.8,3.1,1.8,4.33,3.2,1.72,4.333,3.25,1.727,36.0,2.02,1.92,1.94,1.85,1.75,1.9,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,5,5.0,1,1,1,1,1.0,1.5,Bolton,Liverpool,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,3.0,2.0,1.0,1.0,0,7,14,-7,0,3,-1.0,1.0,1.0,0.0,1.0,6.0,3.0,3.0,-7,1,1,0.5263157894736842,0.5235602094240838,2.508975101331789,0.9947643979057592,0.9947643979057592,1,0,3.5
2002-09-14,1.0,0.0,H,0.0,0.0,D,D Gallagher,11.0,10.0,7.0,5.0,0.0,7.0,14.0,14.0,2.0,1.0,0.0,1.0,2.2,3.0,2.9,2.2,3.2,2.8,2.25,3.25,2.75,36.0,2.02,1.92,1.94,1.85,1.9,1.7,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,5,1.0,0,0,0,0,1.0,0.5,West Brom,Southampton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,2.25,3.0,0.5,1.5,0.0,0,9,11,-2,3,0,1.0,-1.0,1.0,-1.0,2.0,5.0,8.0,-3.0,-2,1,1,0.5263157894736842,0.5235602094240838,0.8181818181818182,0.9947643979057592,0.9947643979057592,1,0,2.5
2002-09-14,1.0,0.0,H,0.0,0.0,D,J Winter,8.0,6.0,2.0,5.0,4.0,7.0,15.0,12.0,2.0,1.0,0.0,0.0,2.7,3.0,2.3,2.87,3.0,2.25,2.75,3.0,2.375,36.0,2.02,1.92,1.94,1.85,1.75,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,5,1.0,0,0,0,0,1.5,1.5,Leeds,Man United,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.75,1.0,0.0,1.3333333333333333,1.0,1.0,0,15,17,-2,3,0,1.0,-1.0,-1.0,0.0,-1.0,9.0,10.0,-1.0,-2,1,1,0.5263157894736842,0.5235602094240838,1.1578947368421053,0.9947643979057592,0.9947643979057592,1,0,2.0
2002-09-14,0.0,3.0,A,0.0,1.0,A,S Dunn,9.0,10.0,3.0,8.0,1.0,6.0,8.0,13.0,0.0,3.0,0.0,0.0,4.2,3.2,1.7,4.5,3.3,1.66,5.0,3.4,1.615,36.0,2.02,1.92,1.94,1.85,1.73,1.9,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,5,3.0,1,0,0,1,1.0,1.5,Charlton,Arsenal,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5,1.25,0.0,2.5,1.25,1.0,0,16,1,15,0,3,-3.0,3.0,-1.0,0.0,-1.0,5.0,5.0,0.0,15,1,1,0.5263157894736842,0.5235602094240838,3.0959752321981426,0.9947643979057592,0.9947643979057592,1,0,2.5
2002-09-14,3.0,0.0,H,2.0,0.0,H,B Knight,7.0,5.0,5.0,0.0,2.0,4.0,9.0,9.0,1.0,4.0,0.0,0.0,1.8,3.1,3.8,2.0,3.2,3.2,1.909,3.25,3.5,36.0,2.02,1.92,1.94,1.85,1.7,1.9,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2002-03,2002,9,5,3.0,1,0,1,0,1.5,1.0,Chelsea,Newcastle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.75,1.5,1.0,2.0,1.0,1.0,0,8,19,-11,3,0,3.0,-3.0,0.0,0.0,0.0,2.0,6.0,-4.0,-11,1,1,0.5263157894736842,0.5235602094240838,0.5454285714285715,0.9947643979057592,0.9947643979057592,1,0,1.0
